250,30-4 Park,"Le Duan St., Dist. 1, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_64.png,NULL
251,ibis Saigon Airport,"2 Hong Ha Street, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
252,Hotel Des Arts Saigon Mgallery Collection,"76 - 78 Nguyen Thi Minh Khai, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/shops/spa_bg_64.png,NULL
253,Park Hyatt Saigon,"2 công trường Lam Sơn, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
254,Pullman Saigon Centre,"148 Trần Hưng Đạo (Nguyen Cu Trinh St.), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
255,Le Méridien Saigon,"3C Ton Duc Thang Street, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/shops/spa_bg_64.png,NULL
256,InterContinental Saigon,"Corner Hai Ba Trung St & Leduan Blvd (Le Duna Blv), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
257,Silverland Sakyo Hotel & Spa,"10A Le Thanh Ton Street, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
258,Sofitel Saigon Plaza,"17 Le Duan, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
259,The Reverie Saigon,"22-36 Nguyen Hue Boulevard, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
260,Hotel Nikko Saigon,"235 Nguyen Van Cu St., Dist. 1 (http://internetworks.tumblr.com/), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
261,Novotel Danang Premier Han River,"36 Bach Dang Street (Ly Tu Trong Street), Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
262,Brilliant Hotel,"162 Bach Dang Street (Đà Nẵng), Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
263,Paris Deli Hotel,"236 Võ Nguyên Giáp, Sơn Trà, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
264,Pullman Danang Beach Resort,"Vo Nguyen Giap Street, Ngũ Hành Sơn, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
265,Furama Resort Danang,"68 Ho Xuan Huong, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
266,Hyatt Regency Danang Resort and Spa,"5 Truong Sa Street (Ngu Hanh Son District), Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
267,Vanda Hotel (Khách sạn Vanda),"03 Nguyen Van Linh Street, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
268,Crowne Plaza Danang,"No.8,Son Tra Dien Ngoc Street (Khue My Ward, Ngu Hanh Son District), Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
269,Four Points by Sheraton Danang,"118 – 120 Vo Nguyen Giap Street, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
270,Royal Lotus Hotel Danang,"120A Nguyen Van Thoai, Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
271,Pizza 4P's Hoang Van Thu,"8 Hoang Van Thu, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/food/pizza_bg_64.png,NULL
272,Cộng Càphê,"96-98 Bạch Đằng, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_bg_64.png,NULL
273,Mì AA - Happy Bread,"14 Hùng Vương, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/food/deli_bg_64.png,NULL
274,Luna Pub,"9 Trần Phú, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_64.png,NULL
275,Madame Lân Restaurant,"4 Bạch Đằng, Thạch Thang, Hải Châu, Thạch Thang Hải Châu Đà Nẵng 550000, Vi﻿etnam, Hải Châu, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/food/vietnamese_bg_64.png,NULL
276,Phở Bắc Hải,"185, Trần Phú, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/food/ramen_bg_64.png,NULL
277,Bếp Hên,Thành Phố Đà Nẵng,No description available,https://ss3.4sqi.net/img/categories_v2/food/diner_bg_64.png,NULL
278,Boulevard Gelato & Coffee,"77 Trần Quốc Toản, Hải Châu﻿ 1, Hải Châu, Đà Nẵng 550000",No description available,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_bg_64.png,NULL
279,Burger Bros,"18 An Thượng 4, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/food/burger_bg_64.png,NULL
280,L' Italiano Restaurant,"An Thuong 30 My An, Ngu Hanh Son, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/food/italian_bg_64.png,NULL
281,Phạm Văn Đồng Beach,Đà Nẵng,No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_bg_64.png,NULL
282,Da Nang Beach (Danang Beach),Thành Phố Đà Nẵng,No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_bg_64.png,NULL
283,Động Âm Phủ,"Núi Thủy Sơn, Huyền Trân Công Chúa, Ngũ Hành Sơn, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_bg_64.png,NULL
284,Bãi Biển Phước Mỹ,"Võ Nguyên Giáp, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/surfspot_bg_64.png,NULL
285,Động Thông Thiên,"Huyền Trân Công Chúa, Ngũ Hành Sơn, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_bg_64.png,NULL
286,The Village,Unknown,No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_bg_64.png,NULL
287,Động Huyền Không,"Huyền Trân Công Chúa, Ngũ Hành Sơn, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_bg_64.png,NULL
288,Marble Mountain (Ngũ Hành Sơn),"Trường Sa, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/building/default_bg_64.png,NULL
289,Da Nang Museum of Cham Sculpture (Bảo Tàng Điêu Khắc Chăm Đà Nẵng),"2, 2 Tháng 9 (Trưng Nữ Vương), Hải Châu, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_bg_64.png,NULL
290,Công viên 29/3,"Nguyễn Tri Phương, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_bg_64.png,NULL
291,Novotel Danang Premier Han River,"36 Bach Dang Street (Ly Tu Trong Street), Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
292,Brilliant Hotel,"162 Bach Dang Street (Đà Nẵng), Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
293,Paris Deli Hotel,"236 Võ Nguyên Giáp, Sơn Trà, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
294,Pullman Danang Beach Resort,"Vo Nguyen Giap Street, Ngũ Hành Sơn, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
295,Furama Resort Danang,"68 Ho Xuan Huong, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
296,Hyatt Regency Danang Resort and Spa,"5 Truong Sa Street (Ngu Hanh Son District), Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
297,Vanda Hotel (Khách sạn Vanda),"03 Nguyen Van Linh Street, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
298,Crowne Plaza Danang,"No.8,Son Tra Dien Ngoc Street (Khue My Ward, Ngu Hanh Son District), Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
299,Four Points by Sheraton Danang,"118 – 120 Vo Nguyen Giap Street, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
300,Royal Lotus Hotel Danang,"120A Nguyen Van Thoai, Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
301,Apricot Hotel,"136 Hang Trong Street, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
302,Sofitel Legend Metropole Hanoi,"15 Ngo Quyen Street (Lê Phụng Hiếu), Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
303,Hanoi La Siesta Hotel & Spa,"94 Mã Mây, Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/shops/spa_bg_64.png,NULL
304,Meliá,"44 Lý Thường Kiệt, Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
305,Mövenpick Hotel Hanoi,"83A Lý Thường Kiệt, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
306,Oriental Suites Hotel,"58 Hang Dao, Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
307,InterContinental Hanoi Westlake,"1A Nghi Tàm, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
308,Hotel Nikko Hanoi,"84 Tran Nhan Tong Street, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
309,Lotte Hotel Hanoi,"54 Lieu Giai Street, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
310,Hanoi Inner Hotel,"19 Au Trieu, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
311,Pasteur Street Brewing Company,"Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/food/brewery_bg_64.png,NULL
312,Duong's 2 Restaurant & Cooking Class,"101 Ma May Street., Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/food/vietnamese_bg_64.png,NULL
313,Bánh Cuốn Bà Hoành - Tô Hiến Thành,"66 Tô Hiến Thành (Bùi Thị Xuân), Hai Bà Trưng, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/food/diner_bg_64.png,NULL
314,Chả Cá Thăng Long,"31, Đường Thành (Hàng Điếu), Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/food/diner_bg_64.png,NULL
315,Phở 10 Lý Quốc Sư,"10 Lý Quốc Sư (Chân Cầm), Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/food/diner_bg_64.png,NULL
316,Bánh Mì 25 - Hàng Cá,"25 Hàng Cá (Thuốc Bắc), Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/food/deli_bg_64.png,NULL
317,Cộng Caphe - Nhà Thờ,"27 Nhà Thờ (Nha Chung), Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_bg_64.png,NULL
318,Cà Phê Giảng,"39 Nguyễn Hữu Huân, Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/food/cafe_bg_64.png,NULL
319,Pizza 4Ps 11B Bảo Khánh,"11B Bảo Khánh, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/food/pizza_bg_64.png,NULL
320,Hidden Gem Coffee,"3B Hàng Tre, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_bg_64.png,NULL
321,Temple of Literature (Văn Miếu Quốc Tử Giám),"Quốc Tử Giám (Văn Miếu), Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/building/default_bg_64.png,NULL
322,Công Viên Thống Nhất,"354A, Lê Duẩn (Đại Cổ Việt), Hai Bà Trưng, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_64.png,NULL
323,Hanoi Flag Tower (Cột Cờ Hà Nội),"28A, Điện Biên Phủ (btwn. Hoàng Diệu & Nguyễn Tri Phương), Ba Đình, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/building/government_monument_bg_64.png,NULL
324,Sky Walk Lotte Centre,"2 Dao Tan 65th Floor Lotte Centre (Lieu Giai), Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_bg_64.png,NULL
325,Ho Chi Minh Mausoleum (Lăng Chủ Tịch Hồ Chí Minh),"9 Chùa Một Cột, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/building/government_monument_bg_64.png,NULL
326,Ly Thai To Park (Vườn Hoa Lý Thái Tổ),"Đinh Tiên Hoàng (Lê Lai & Lê Thạch), Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_64.png,NULL
327,Vườn hoa Hàng Trống,"42, Nhà Chung, Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_64.png,NULL
328,Phủ Chủ Tịch,"Hùng Vương, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/building/medical_opticalshop_bg_64.png,NULL
329,Cầu Long Biên,"Cầu Long Biên, Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_bg_64.png,NULL
330,Uncle Ho's Stilt House (Nhà Sàn Bác Hồ),"Hùng Vương, Ba Đình, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_bg_64.png,NULL
331,Apricot Hotel,"136 Hang Trong Street, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
332,Sofitel Legend Metropole Hanoi,"15 Ngo Quyen Street (Lê Phụng Hiếu), Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
333,Hanoi La Siesta Hotel & Spa,"94 Mã Mây, Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/shops/spa_bg_64.png,NULL
334,Meliá,"44 Lý Thường Kiệt, Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
335,Mövenpick Hotel Hanoi,"83A Lý Thường Kiệt, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
336,Oriental Suites Hotel,"58 Hang Dao, Hoàn Kiếm, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
337,InterContinental Hanoi Westlake,"1A Nghi Tàm, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
338,Hotel Nikko Hanoi,"84 Tran Nhan Tong Street, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
339,Lotte Hotel Hanoi,"54 Lieu Giai Street, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
340,Hanoi Inner Hotel,"19 Au Trieu, Hà Nội, Thành Phố Hà Nội",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
341,ibis Saigon Airport,"2 Hong Ha Street, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
342,Hotel Des Arts Saigon Mgallery Collection,"76 - 78 Nguyen Thi Minh Khai, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/shops/spa_bg_64.png,NULL
343,Park Hyatt Saigon,"2 công trường Lam Sơn, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
344,Pullman Saigon Centre,"148 Trần Hưng Đạo (Nguyen Cu Trinh St.), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
345,Le Méridien Saigon,"3C Ton Duc Thang Street, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/shops/spa_bg_64.png,NULL
346,InterContinental Saigon,"Corner Hai Ba Trung St & Leduan Blvd (Le Duna Blv), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
347,Silverland Sakyo Hotel & Spa,"10A Le Thanh Ton Street, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
348,Sofitel Saigon Plaza,"17 Le Duan, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
349,The Reverie Saigon,"22-36 Nguyen Hue Boulevard, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
350,Hotel Nikko Saigon,"235 Nguyen Van Cu St., Dist. 1 (http://internetworks.tumblr.com/), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
351,Phở Hòa Pasteur,"260C Pasteur, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/food/vietnamese_bg_64.png,NULL
352,Pizza 4P's,"8 Thủ Khoa Huân, Hồ Chí Minh, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/food/pizza_bg_64.png,NULL
353,Heart Of Darkness,"31D Ly Tu Trong, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_bg_64.png,NULL
354,Bếp Mẹ Ỉn,"136/9 Le Thanh Ton P. Ben Thanh, Q1, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/food/vietnamese_bg_64.png,NULL
355,Cộng Cà Phê,"26 Lý Tự Trọng, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/food/cafe_bg_64.png,NULL
356,Bánh Mì Huỳnh Hoa,"26 Lê Thị Riêng, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/food/bakery_bg_64.png,NULL
357,The Racha Room - Món Thái,"12 - 14 Mạc Thị Bưởi (hai ba trung), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/food/thai_bg_64.png,NULL
358,Bánh Mì Hông Hoa,"62 Nguyen Van Trang, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/food/deli_bg_64.png,NULL
359,Nhà Hàng Hoa Túc,"74 Hai Bà Trưng, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/food/vietnamese_bg_64.png,NULL
360,Quán Mì Cật,"62 Truong Dinh St., Dist. 1 (Trương Định - Lý Tự Trọng), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/food/ramen_bg_64.png,NULL
361,Celadon City,"88 Bờ Bao Tân Thắng, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_64.png,NULL
362,Tao Dan Park (Công viên Tao Đàn),"55C Nguyễn Thị Minh Khai (Cách Mạng Tháng Tám), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_64.png,NULL
363,Công Viên Lê Văn Tám,Thành phố Hồ Chí Minh,No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_64.png,NULL
364,Bạch Đằng Waterbus Station,"Tôn Đức Thắng, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/harbor_bg_64.png,NULL
365,Vinhomes Central Park,"Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_64.png,NULL
366,Independence Palace / Reunification Palace (Dinh Thống Nhất),"135 Nam Kỳ Khởi Nghĩa (Han Thuyen), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_bg_64.png,NULL
367,Bitexco Skydeck,"49/F, Bitexco Financial Tower, 36 Ho Tung Mau (Ham Nghi), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_bg_64.png,NULL
368,Nguyen Hue Pedestrian Plaza (Quảng trường đi bộ Nguyễn Huệ),"Nguyen Hue St., Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_bg_64.png,NULL
369,Công Viên 23 Tháng 9,"0, Lê Lai (Phạm Ngũ Lão), Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_64.png,NULL
370,30-4 Park,"Le Duan St., Dist. 1, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_64.png,NULL
371,ibis Saigon Airport,"2 Hong Ha Street, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
372,Hotel Des Arts Saigon Mgallery Collection,"76 - 78 Nguyen Thi Minh Khai, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/shops/spa_bg_64.png,NULL
373,Park Hyatt Saigon,"2 công trường Lam Sơn, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
374,Pullman Saigon Centre,"148 Trần Hưng Đạo (Nguyen Cu Trinh St.), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
375,Le Méridien Saigon,"3C Ton Duc Thang Street, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/shops/spa_bg_64.png,NULL
376,InterContinental Saigon,"Corner Hai Ba Trung St & Leduan Blvd (Le Duna Blv), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
377,Silverland Sakyo Hotel & Spa,"10A Le Thanh Ton Street, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
378,Sofitel Saigon Plaza,"17 Le Duan, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
379,The Reverie Saigon,"22-36 Nguyen Hue Boulevard, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
380,Hotel Nikko Saigon,"235 Nguyen Van Cu St., Dist. 1 (http://internetworks.tumblr.com/), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
381,Novotel Danang Premier Han River,"36 Bach Dang Street (Ly Tu Trong Street), Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
382,Brilliant Hotel,"162 Bach Dang Street (Đà Nẵng), Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
383,Paris Deli Hotel,"236 Võ Nguyên Giáp, Sơn Trà, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
384,Pullman Danang Beach Resort,"Vo Nguyen Giap Street, Ngũ Hành Sơn, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
385,Furama Resort Danang,"68 Ho Xuan Huong, Đà Nẵng, Thành Phố Đà Nẵng",No description available,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bg_64.png,NULL
